what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296203735493
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296203740165
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203742795
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203746130
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296203747478
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203748281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203777546
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296203778949
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296203784155
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296203785885
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203787952
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203823539
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296203825270
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296203832684
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296203836070
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203839621
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203841904
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203852633
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203852773
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296203879419
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296203897106
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203899391
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203906614
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296203908331
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296203910030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203928935
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203928950
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203929047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203945813
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1296203967726
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204006304
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204007736
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296204009077
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296204013680
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204016577
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204025181
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296204026359
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296204028726
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204062573
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1296204062582
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204068041
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204080979
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1296204080987
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204083424
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1296204083555
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1296204083590
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296204085915
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1296204085915
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204087101
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204094353
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1296204097314
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296204106144
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296204110169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204112043
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204113397
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204119908
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204167342
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204193984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204214087
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296204218868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204224828
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1296204246550
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1296204246804
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204248599
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1296204248610
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204253640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204255882
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1296204255889
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204269629
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204271608
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.ltk.ui.refactor.show.refactoring.history",1296204271613
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204280477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204281724
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.performTextSearchWorkingSet",1296204281728
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204292932
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1296204298023
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1296204298046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204304264
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1296204304271
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296204308265
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296204313618
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296204322465
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1296204324815
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296204326511
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296204342512
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1296204344134
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296204344292
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296204354351
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1296204356767
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296204356967
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296204363383
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204367167
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204384935
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204407924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204430623
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204431807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204431822
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204431953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204594103
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296204615143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296204618267
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204618830
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204665656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204673243
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204673383
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204673405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204675984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204676107
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204689196
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296204691788
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296231268574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296231270623
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296231311548
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296231320346
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296231321294
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296231648059
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296231650289
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296231653951
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296231693456
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296231694847
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296231698090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296231823337
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296231826282
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1296231912492
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296231917047
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296231919003
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1296233386213
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1296233386214
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1296233386214
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1296233386215
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1296233386215
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1296233386215
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1296233386215
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1296233386216
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1296233386216
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1296233386216
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1296233386216
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1296233386216
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1296233386216
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1296233386216
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1296233386217
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1296233386217
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1296233386217
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1296233386217
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1296233386217
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1296233386217
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1296233386218
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1296233386218
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1296233386219
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1296233386219
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1296233386219
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1296233386220
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1296233386220
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1296233386221
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1296233386221
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1296233386221
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1296233386221
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1296233386222
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1296233386222
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1296233386222
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1296233386222
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1296233386223
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1296233386223
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1296233386223
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1296233386223
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1296233386223
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1296233386223
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1296233386224
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1296233386224
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1296233386224
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1296233386224
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1296233386224
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1296233386224
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1296233386224
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1296233386224
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1296233386224
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1296233386224
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1296233386224
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1296233386224
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1296233386224
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1296233386225
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1296233386225
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1296233386225
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1296233386225
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1296233386225
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1296233386225
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1296233386225
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1296233386225
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1296233386225
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1296233386225
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1296233386225
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1296233386225
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1296233386226
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1296233386226
