what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296192300868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296192302337
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296192633681
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296192646035
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296192779560
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296192786010
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296192924821
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296192960815
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296192971362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193004601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193013596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193022628
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193023177
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193031426
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193068610
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193070876
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193081508
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1296193089853
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296193089948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296193091419
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193259663
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193280047
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193283932
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193752305
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193754027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193763527
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296193765508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193794423
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193807637
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193819820
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193823120
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193836961
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193839556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193850165
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193852688
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193873057
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193875144
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296193878478
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193883647
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193915713
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193934330
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296193952541
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296193960111
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296193972233
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296193978655
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1296193979258
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1296193981566
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296193983698
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1296194025895
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296194056570
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1296194060644
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194067110
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194086057
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296194088977
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296194090068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194093239
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194093251
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194093352
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194098344
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296194110476
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194111517
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194115654
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194120211
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194120223
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194120313
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194129353
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194130813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194133643
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194151807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194155435
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296194164405
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296194168975
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296194175038
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296194179554
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194182158
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194192291
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296194198533
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194201002
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194210238
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194211106
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194319461
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296194331114
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1296194331324
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194334047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194360249
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296194361670
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296194370230
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194385852
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194385984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194419463
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194442263
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194475104
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194475118
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194475228
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194583659
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194598699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194598713
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194598834
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194710033
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194743182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194743195
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194743282
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194783541
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194819183
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194824362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194843826
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194843842
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194843916
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194939752
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296194985207
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296194987308
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296194995253
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195007643
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296195010279
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195012657
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195014046
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1296195014058
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195015931
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195047237
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296195047252
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1296195048886
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296195052329
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296195070398
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296195071811
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296195076557
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195079083
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195134535
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296195159442
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296195161079
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296195179627
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296195185269
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195190239
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195207165
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1296195227038
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296195233687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195304240
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195304255
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195304341
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195369991
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1296195394082
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1296195394256
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1296195394512
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296195411169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195413674
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195424442
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195424973
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195447580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195449592
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195459347
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296195471782
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195474030
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296195487336
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296196088608
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296196299841
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296196324719
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296196432224
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296196437569
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296196441296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296196842759
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296196842831
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296196842908
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296196953342
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296196954529
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296196972729
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296196973670
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296196973873
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296196975821
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296197020844
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296197021889
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296197037328
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296197336489
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296197387893
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296197396582
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296197396692
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296197412716
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296197440434
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296197449532
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296197465302
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296197473500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296197475691
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296197481867
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296197549017
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296197572854
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296197620223
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296197623497
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296197630456
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296197641009
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296197641693
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296197642324
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296197952969
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296197959922
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296198121529
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296198123452
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296198163469
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296198184323
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296198224369
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296198243499
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1296198248143
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296198251071
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296198251686
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296198297796
