what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296199098319
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296199100474
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296199135733
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296199136906
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296199148113
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296199155829
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296199157829
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296199195927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296199198193
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296199202658
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296199203572
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296199214945
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296199220792
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296199224691
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1296199339955
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296199341285
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296199385488
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296199387314
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296199424175
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296199425925
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296199430827
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296199432579
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1296199435874
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1296199436180
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1296199436546
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1296199436863
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296199448706
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1296199452472
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296199454209
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296199474982
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296199477175
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296199497113
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296199499603
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296199512978
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296199515004
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296199521155
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296199522439
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296199537320
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296199539839
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296199541748
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296199547854
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296199550003
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296199552095
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296199553055
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296199553068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296199553155
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200620734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296200671092
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200679268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200679377
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200718493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200795449
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296200839271
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200842829
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200846252
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296200854227
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200856499
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200870268
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296200912757
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200915086
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200919276
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296200923986
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200926207
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200939496
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200946532
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1296200946540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200951533
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200953640
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1296200953648
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200957777
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200959167
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200959181
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200959257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296200983638
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296201001501
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296201011073
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201013423
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201083229
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296201086652
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201088257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201249960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201261899
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201267031
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296201269496
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296201274484
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296201288845
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296201294592
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201306036
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201358533
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201365958
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201406335
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201408845
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201416282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201446076
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201505669
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201533809
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201535225
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296201555111
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201568222
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201578831
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201580462
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201580476
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201580553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201594948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296201599602
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201607840
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201607855
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201607941
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201616702
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201621514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201624099
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201636754
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201640549
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296201646038
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201658232
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201661712
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201673076
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201675714
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201682481
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201682592
started,bundle,org.eclipse.help.base,3.5.2.v201009090800,"org.eclipse.help.base",1296201682609
started,bundle,org.eclipse.help.ui,3.5.2.r36_v20100702,"org.eclipse.help.ui",1296201682617
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1296201682686
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1296201683049
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1296201683087
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296201690551
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1296201690554
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296201705381
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1296201708818
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201721123
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201721151
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296201726694
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201746055
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201770475
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296201818653
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296201830372
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201835331
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296201835814
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201836380
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296201836402
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201837388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201843689
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201854464
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201865100
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296201867870
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296201874218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296201879847
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201882440
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201895983
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296201895995
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296201897693
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296201899058
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201901394
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296201993252
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202002513
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296202003676
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296202005524
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202007564
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202009961
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202066641
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202073362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202075552
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202103314
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202107158
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202113765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202141334
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202146439
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202153033
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202155382
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202172202
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296202185465
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202188962
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202216743
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296202218442
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202221266
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202223998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202270152
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202278045
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202281131
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202282094
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296202282105
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296202283075
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202292166
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202298290
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202317545
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296202317558
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296202319063
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202322707
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202325080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202458121
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202462161
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202464508
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202477894
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296202477905
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296202479058
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202482435
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202484849
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202495335
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296202495347
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296202496735
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202503228
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202505852
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202511431
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296202511443
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296202512527
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202516365
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202518715
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202539408
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296202539427
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296202540784
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202544030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202546388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202585529
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296202585541
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296202586816
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202621184
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202623526
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202669450
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202836206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202839532
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296202879987
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296202933061
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1296202964040
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296202969717
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202972437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296202986858
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296202991854
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296202995050
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296202995590
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296202996128
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296203020677
